id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,user_id,stars,date,useful,funny,cool,id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,tVPqoeFytkWQetNoomfMOw,oH6QAuoTLFaX97oqqpLTMg,-Q4HGzcXSCeiqvmY2mg-aQ,5,"2016-05-01 00:00:00",0,0,0,-Q4HGzcXSCeiqvmY2mg-aQ,Jason,47,"2016-04-28 00:00:00",0,8,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,UoDZge0GyDRIwWXImoTcQg,EZ4TljJvGenxrkM4JsqtZg,-qv15umOnYQbStOD5o1ySg,5,"2016-09-07 00:00:00",1,1,1,-qv15umOnYQbStOD5o1ySg,Ryan,21,"2013-06-22 00:00:00",5,2,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,qipEI4FuzmCQZk9CX8XGCw,cNx3qzQ55JXpjZEt4lc7Tg,-QZUJr0kLsSc5PfiQYh_dQ,5,"2016-09-18 00:00:00",0,0,0,-QZUJr0kLsSc5PfiQYh_dQ,Jessca,19,"2013-06-05 00:00:00",0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,XabuDNBSnkD4PWm5QZxF0g,oH6QAuoTLFaX97oqqpLTMg,-QZUJr0kLsSc5PfiQYh_dQ,5,"2016-02-03 00:00:00",1,1,1,-QZUJr0kLsSc5PfiQYh_dQ,Jessca,19,"2013-06-05 00:00:00",0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,20fp-UKD8q1U3XlX-SUj2A,fTtkz2RhWNAp6jKiIzXf_A,-rcLphHj_TN4stDxBGQJxA,4,"2013-05-08 00:00:00",1,1,0,-rcLphHj_TN4stDxBGQJxA,Darren,70,"2010-08-18 00:00:00",3,5,0,1,3.68,0,1,0,0,0,0,0,2,2,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,SMNC4kiYErBG9fQhIGVkpg,Po0QGzgwFrfnGJEi_akCjA,-RgTsYBz_fsGP3_Rn_Q6ow,4,"2014-09-11 00:00:00",2,1,1,-RgTsYBz_fsGP3_Rn_Q6ow,Stephen,6,"2010-08-28 00:00:00",2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,AjmFkwTnd23LzM0WUVt56g,uE1sIGWRJwpLPN858FRPRw,-S5PeV9TdDTQDAeEAYR8Bg,4,"2015-11-19 00:00:00",0,0,0,-S5PeV9TdDTQDAeEAYR8Bg,Aerial,604,"2014-01-30 00:00:00",1,0,0,12,4.06,0,1,1,0,0,3,5,4,4,3,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,z-VbtHoLLejrBtyCm_5qlw,W90h9VXUSdRz1_uJhweVPQ,-sA-0yqJwIulcCEA1Og2CA,1,"2015-01-21 00:00:00",0,1,0,-sA-0yqJwIulcCEA1Og2CA,Vanessa,114,"2009-09-27 00:00:00",39,3,9,7,4.09,2,1,1,0,0,1,4,3,3,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,A0jJrDgfdhIlGdDxRH8qmQ,w6zW6gIyg1sI5V6Wag_SYg,-ShLXlTAlEcHFtSL6-9_Kg,5,"2015-12-06 00:00:00",0,0,0,-ShLXlTAlEcHFtSL6-9_Kg,Camille,12,"2011-05-19 00:00:00",1,0,0,0,4.38,0,0,0,0,0,1,1,1,1,0,2
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,R6PfGxfaFKinvddQdgRS0Q,dZB5VuI4mCVRz8qQUwUgCg,-SZ_oQ7pfWYNREVZTwUODg,3,"2016-01-10 00:00:00",1,1,0,-SZ_oQ7pfWYNREVZTwUODg,Courtney,33,"2014-08-16 00:00:00",0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,R2mrlqgRDoL80G2hwiF3lA,EZ4TljJvGenxrkM4JsqtZg,-thQg7NP1GhQOgCdI2xjkw,5,"2016-09-29 00:00:00",3,1,1,-thQg7NP1GhQOgCdI2xjkw,Dee,50,"2015-12-14 00:00:00",52,5,5,3,4.39,0,1,0,0,0,0,2,1,1,1,2
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,8J_MkedEck0-4KQXRAK5zA,W90h9VXUSdRz1_uJhweVPQ,-v3ExtN8HHh_QqYZm7o4TQ,3,"2016-01-30 00:00:00",0,0,0,-v3ExtN8HHh_QqYZm7o4TQ,Fabian,2,"2013-04-16 00:00:00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,Y2IfF0pzvfe6RQ4WvD-SFw,fTtkz2RhWNAp6jKiIzXf_A,-VjzA52BiwSM_wG6gCI9FQ,4,"2009-12-08 00:00:00",0,0,0,-VjzA52BiwSM_wG6gCI9FQ,cheryl,63,"2009-04-17 00:00:00",10,13,9,3,3.47,5,1,0,0,0,1,3,5,5,0,4
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,FmFnZyYopdhsc3Q_g2VHUA,aS1qJzTGyluRT2tJ09Jbaw,-VMWI1mxOwnhcTA01k-DWw,5,"2016-06-29 00:00:00",0,0,0,-VMWI1mxOwnhcTA01k-DWw,Jordan,18,"2013-07-25 00:00:00",1,3,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,_3MskMoaUCIJNbD6mDoq6Q,cNx3qzQ55JXpjZEt4lc7Tg,-WaI4jS4LRPvWSge9xhEXw,3,"2017-03-05 00:00:00",0,0,0,-WaI4jS4LRPvWSge9xhEXw,Maryn,11,"2012-02-12 00:00:00",11,1,0,0,2.33,0,1,0,0,0,0,0,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,WZub-P4JaKHejwoCeK5inA,W90h9VXUSdRz1_uJhweVPQ,-WCWlsVGhxaLQMfpKuuKhw,4,"2014-07-24 00:00:00",2,1,1,-WCWlsVGhxaLQMfpKuuKhw,Caroline,118,"2010-06-02 00:00:00",65,6,5,3,4.35,8,2,2,0,2,5,7,7,7,6,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,8_rh0NI7msE_O_61YNc1BQ,78XbdLi5e42XDxgnxuYacg,-WLswNB4GjeqxwX4r_EAXw,5,"2014-07-13 00:00:00",2,0,2,-WLswNB4GjeqxwX4r_EAXw,Steven,7,"2012-09-23 00:00:00",1,2,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,05OjxkC06Iy2-OTsgy4cUw,78XbdLi5e42XDxgnxuYacg,-X3tWPB_KKHgUJW2he-zJg,5,"2013-06-17 00:00:00",1,0,1,-X3tWPB_KKHgUJW2he-zJg,Dave,13,"2013-06-17 00:00:00",4,2,0,2,4.38,0,0,0,0,0,1,0,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,rFOkhFOTe0hsewr5GXr6jw,aS1qJzTGyluRT2tJ09Jbaw,-xDW3gYiYaoeVASXywTPgw,3,"2016-10-17 00:00:00",29,3,17,-xDW3gYiYaoeVASXywTPgw,Ash,256,"2009-09-29 00:00:00",2259,2195,2184,233,3.71,63,17,8,8,1,43,85,148,148,101,52
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,p4ox6wDiYydnVy40yr5M8A,EZ4TljJvGenxrkM4JsqtZg,-XKt87nLE5NiVPuow5oPmQ,2,"2016-12-19 00:00:00",2,0,0,-XKt87nLE5NiVPuow5oPmQ,Holly,30,"2015-07-28 00:00:00",0,0,0,0,3.53,0,0,0,0,0,1,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,AOgRtjFGpHW2celNdBZUog,fTtkz2RhWNAp6jKiIzXf_A,-YAI8N_lFu07euY13RWxtQ,5,"2009-06-21 00:00:00",0,0,0,-YAI8N_lFu07euY13RWxtQ,Sean,19,"2008-10-29 00:00:00",0,0,0,0,4.15,0,0,0,0,0,0,0,1,1,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,CYzt-2YqyVZOdFwcUNxRNg,fTtkz2RhWNAp6jKiIzXf_A,-yJAD_7Q_Lbai_IBMdhoEA,5,"2009-11-17 00:00:00",2,0,1,-yJAD_7Q_Lbai_IBMdhoEA,Erin,4,"2009-11-17 00:00:00",3,0,0,1,4.75,0,0,0,0,0,1,0,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,VF88s-OCrhRgS6YznjjEAA,w6zW6gIyg1sI5V6Wag_SYg,-YV1yESQXqR3vpIgBjKDsw,5,"2016-07-29 00:00:00",0,0,0,-YV1yESQXqR3vpIgBjKDsw,Danielle,57,"2014-11-01 00:00:00",16,6,1,2,3.44,0,0,0,0,0,4,0,0,0,1,1
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,4DOpeeJ-MJEojobLkg8FGg,pDSl9xdKJCdN4vu8z26cEA,-z24_Fq-m_fa8PpRZ0Tfcw,5,"2015-03-07 00:00:00",3,0,0,-z24_Fq-m_fa8PpRZ0Tfcw,Marlon,27,"2014-10-22 00:00:00",30,32,12,1,3.67,2,1,0,0,0,1,1,1,1,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,-dLNvNDf5M88TC8MJWkvGg,W90h9VXUSdRz1_uJhweVPQ,-Z7kYmVt2x5p_LfYx2qdtQ,4,"2014-08-10 00:00:00",1,0,0,-Z7kYmVt2x5p_LfYx2qdtQ,Kevin,23,"2013-08-18 00:00:00",1,0,0,0,4.3,0,0,0,0,0,0,0,0,0,1,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,joikk8vjbZdt61ZYUznxMw,aS1qJzTGyluRT2tJ09Jbaw,-zS9Redhn_ppEsZwQXagpw,5,"2017-09-02 00:00:00",0,0,0,-zS9Redhn_ppEsZwQXagpw,Tiffany,3,"2014-09-28 00:00:00",0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,cJW4TSXm-a7PRgGLJdymag,AoGCnRtwifZ2gTGHtg8KTw,-_mJOjsuSy9ocu4S5ddmTg,1,"2017-01-02 00:00:00",0,0,0,-_mJOjsuSy9ocu4S5ddmTg,Joe,4,"2016-06-22 00:00:00",0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,jIX8BABoYdoXxPzFf2ymdA,uE1sIGWRJwpLPN858FRPRw,-_TyPUcWnWfpC-KejP6Qnw,5,"2016-01-08 00:00:00",0,0,0,-_TyPUcWnWfpC-KejP6Qnw,Michelle,90,"2013-08-08 00:00:00",43,3,7,14,3.82,1,1,0,1,0,7,1,0,0,0,3
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,_s-ddPHAY9FExcW1rXlpOg,w6zW6gIyg1sI5V6Wag_SYg,02sxoqCJ_1lbk_t2GCLxQQ,5,"2015-04-21 00:00:00",2,0,1,02sxoqCJ_1lbk_t2GCLxQQ,Richard,18,"2009-08-01 00:00:00",1,0,0,0,4.56,0,0,0,0,0,1,1,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,J51-BeDedgL_jeguGDlMCA,uE1sIGWRJwpLPN858FRPRw,034n5YL5np3qOBnBEZU9Yg,4,"2016-09-03 00:00:00",0,0,1,034n5YL5np3qOBnBEZU9Yg,Tiana,24,"2010-10-25 00:00:00",21,7,8,2,3.96,0,0,0,0,0,0,1,1,1,0,1
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,DLyutoEDSoEjyfF3IfRXWg,aS1qJzTGyluRT2tJ09Jbaw,03Kiw-JW0hWWsFP35Hc3fA,3,"2017-03-29 00:00:00",2,0,0,03Kiw-JW0hWWsFP35Hc3fA,Ryan,5,"2016-01-19 00:00:00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,QHZJsehxb5ALEhRnPaOCPg,pDSl9xdKJCdN4vu8z26cEA,04CXsTWZtbzeczrOMmuzMA,4,"2014-11-20 00:00:00",0,0,0,04CXsTWZtbzeczrOMmuzMA,Rebekah,104,"2013-06-14 00:00:00",166,4,10,7,3.85,26,2,0,0,0,4,4,10,10,0,5
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,awdk-oGXB6RfHb-ShqkMmg,w6zW6gIyg1sI5V6Wag_SYg,05ieIRXQSYfgRwnU6F6nlA,5,"2015-12-19 00:00:00",0,0,0,05ieIRXQSYfgRwnU6F6nlA,Cheryl,6,"2015-08-13 00:00:00",0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,pCupdSapz-1L2vS560aWmw,fTtkz2RhWNAp6jKiIzXf_A,05vh7hme6XetY0IKv9E77g,5,"2014-07-11 00:00:00",0,0,0,05vh7hme6XetY0IKv9E77g,Gayle,35,"2010-05-31 00:00:00",1,1,1,1,4.39,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,qstQB4sGagnxqScRkXHyeA,pDSl9xdKJCdN4vu8z26cEA,06xIElWq6CAvmtk1xHJWNA,1,"2006-01-09 00:00:00",0,0,0,06xIElWq6CAvmtk1xHJWNA,Andrew,561,"2006-01-09 00:00:00",8,12,16,44,3.92,8,14,4,0,4,26,20,25,25,11,3
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,LhqZiqs9dVgnu7j_mGG_Ug,fTtkz2RhWNAp6jKiIzXf_A,075Ni8NWrZ1TDv1u4k_xPw,1,"2016-12-02 00:00:00",0,1,0,075Ni8NWrZ1TDv1u4k_xPw,Kenny,52,"2012-05-18 00:00:00",11,3,0,0,3.02,0,1,0,0,0,6,6,7,7,1,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,8fXmy1EEjlyg0qO0UaCfuA,AoGCnRtwifZ2gTGHtg8KTw,0a0HUuVjUroPtWvZs5J-Ug,1,"2016-10-04 00:00:00",1,0,0,0a0HUuVjUroPtWvZs5J-Ug,Nathan,9,"2016-04-26 00:00:00",0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,i7_P7rfhhcJW2VI7bkGpNA,d6_UHGiMQb5_m8mi_tRc2Q,0cyp4yH4XUkOKcQuP3_G7A,4,"2012-05-23 00:00:00",4,4,7,0cyp4yH4XUkOKcQuP3_G7A,Rain,711,"2009-06-19 00:00:00",1796,1466,1353,80,3.7,571,61,66,44,25,471,969,749,749,356,166
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,NrnF7AyHNEi5mUGD77hNdw,w6zW6gIyg1sI5V6Wag_SYg,0d-uUbiArla9je2Wo1QShw,5,"2015-08-28 00:00:00",0,1,1,0d-uUbiArla9je2Wo1QShw,Genecy,17,"2014-08-08 00:00:00",33,7,7,4,4.89,0,0,0,0,0,1,2,0,0,0,2
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,G7Rsy8c1wdjhDk1VVCyzIw,W90h9VXUSdRz1_uJhweVPQ,0DGh3LaLFDDES3OtOqGq1w,1,"2017-04-09 00:00:00",0,0,0,0DGh3LaLFDDES3OtOqGq1w,Nicole,144,"2009-05-05 00:00:00",40,15,5,1,3.31,1,1,0,0,0,2,0,1,1,1,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,PCzjYSHJfVuHN5NqOpByTw,d6_UHGiMQb5_m8mi_tRc2Q,0dHBPR0U2pKU5r2DTCbPuQ,5,"2011-01-12 00:00:00",3,2,2,0dHBPR0U2pKU5r2DTCbPuQ,Liz,600,"2010-05-10 00:00:00",1140,446,1161,53,3.87,110,14,2,12,8,112,253,187,187,103,13
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,ySuPlhax8eGLUjtv1LX1sg,aS1qJzTGyluRT2tJ09Jbaw,0DRa4GSTSml7vpwAFfRXjQ,5,"2017-03-07 00:00:00",1,1,1,0DRa4GSTSml7vpwAFfRXjQ,Amy,37,"2013-02-25 00:00:00",176,28,27,2,4.18,0,0,0,0,0,1,2,1,1,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,TkkZ-lyc8W4eWjSwjNZH0Q,AoGCnRtwifZ2gTGHtg8KTw,0DuGrgNXUcoyp10ZQe0mQQ,2,"2016-10-12 00:00:00",2,1,1,0DuGrgNXUcoyp10ZQe0mQQ,Vincent,42,"2012-12-13 00:00:00",16,3,2,2,4.02,0,1,0,0,0,0,1,1,1,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,qlb9B4T7re8dywgl5X3FJQ,dZB5VuI4mCVRz8qQUwUgCg,0dUXU0y9ZltJnY_9p_P0LQ,1,"2012-12-26 00:00:00",0,1,0,0dUXU0y9ZltJnY_9p_P0LQ,Krisztian,22,"2012-12-26 00:00:00",0,0,0,1,2.42,0,0,0,0,0,1,0,1,1,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,ecY-NFpTz0MbWGzpIkTEbQ,uE1sIGWRJwpLPN858FRPRw,0e-zYPlxy1sBL4KgesG5MA,4,"2015-01-31 00:00:00",0,0,0,0e-zYPlxy1sBL4KgesG5MA,Nadine,153,"2014-02-10 00:00:00",17,4,13,4,4,24,2,1,0,0,11,13,22,22,1,6
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,RsI803q0_pXk875YB2UhnQ,dZB5VuI4mCVRz8qQUwUgCg,0fbznKabSYNLqlCayuxltQ,1,"2012-07-22 00:00:00",0,1,0,0fbznKabSYNLqlCayuxltQ,Brian,11,"2012-04-10 00:00:00",0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,G02Yq6gd6N4b6t8d2u_Odw,w6zW6gIyg1sI5V6Wag_SYg,0fG2_hofEnERfJJP8Wc2dA,4,"2017-08-09 00:00:00",0,0,0,0fG2_hofEnERfJJP8Wc2dA,Chiqui,35,"2016-06-06 00:00:00",0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,Bswo6vavTkKLjYb3QwUYOg,uE1sIGWRJwpLPN858FRPRw,0FMte0z-repSVWSJ_BaQTg,4,"2014-06-02 00:00:00",11,1,6,0FMte0z-repSVWSJ_BaQTg,Roger,663,"2011-08-09 00:00:00",1093,1025,998,122,3.62,303,42,14,3,6,425,932,1104,1104,380,81
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,RYdZsOla1EE7VnHCbk1zVA,fTtkz2RhWNAp6jKiIzXf_A,0FMte0z-repSVWSJ_BaQTg,5,"2012-06-28 00:00:00",5,4,4,0FMte0z-repSVWSJ_BaQTg,Roger,663,"2011-08-09 00:00:00",1093,1025,998,122,3.62,303,42,14,3,6,425,932,1104,1104,380,81
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,PEQRdspt8Qxfcdr30TaOyQ,W90h9VXUSdRz1_uJhweVPQ,0FTgyTTBi_HvlolFHpXiAA,5,"2015-04-08 00:00:00",0,2,0,0FTgyTTBi_HvlolFHpXiAA,Becky,21,"2010-04-08 00:00:00",11,1,0,0,4.67,1,0,0,0,0,0,0,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,I1z8zy4X-8VlNJOgaHKO-A,w6zW6gIyg1sI5V6Wag_SYg,0fvDEbD2aVOQqe4sjkvVVQ,5,"2017-07-31 00:00:00",0,0,0,0fvDEbD2aVOQqe4sjkvVVQ,Myranda,6,"2010-07-27 00:00:00",0,0,1,0,4.5,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,V1GrjkVg5hiEK1kGEo_aoQ,fTtkz2RhWNAp6jKiIzXf_A,0ge1098FnaWkVQ2IQuXNbA,4,"2014-07-26 00:00:00",4,1,1,0ge1098FnaWkVQ2IQuXNbA,Paul,120,"2010-04-03 00:00:00",17,12,1,11,3.53,21,4,1,0,0,22,12,9,9,9,1
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,Rua7kZVpbEPT1aOcUaWFFA,EZ4TljJvGenxrkM4JsqtZg,0h4rlMKRhvjrsJCu7FG-wQ,5,"2016-03-16 00:00:00",1,1,1,0h4rlMKRhvjrsJCu7FG-wQ,"Gayla Sparks",2,"2016-03-16 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,LbNrPsoPr9-cXe-GfGSlbw,W90h9VXUSdRz1_uJhweVPQ,0hDy_Y29b_Np4CidP_aylQ,3,"2016-08-22 00:00:00",4,2,3,0hDy_Y29b_Np4CidP_aylQ,Pamela,555,"2010-01-21 00:00:00",606,585,1082,77,3.68,52,6,8,0,0,91,127,138,138,53,47
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,cKNTbmYkDWrxkffdRO8LVQ,aS1qJzTGyluRT2tJ09Jbaw,0huYaIV2xkZztipzLBydcg,5,"2016-06-17 00:00:00",5,2,4,0huYaIV2xkZztipzLBydcg,Ali,2,"2012-08-30 00:00:00",1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0
